dataset,call_id,emotion_true,emotion_pred,confidence,duration,transcript
IEMOCAP,iemocap_Ses01F_script01_1_F026,anger,neutral,0.5,3.9,The trouble is you don't see enough women. You never did.
IEMOCAP,iemocap_Ses01F_script01_1_F027,anger,disgust,0.2,3.01,Why does it have to be Annie?
IEMOCAP,iemocap_Ses01F_script01_1_F028,anger,joy,0.2,4.44,"Oh, that's a great reason. It's no reason at all."
IEMOCAP,iemocap_Ses01F_script01_1_F029,anger,neutral,0.5,4.19,You haven't seen her since you went away to war. It's been five years
IEMOCAP,iemocap_Ses01F_script01_1_F030,anger,disgust,0.2,2.88,I don't want to die a gram.
IEMOCAP,iemocap_Ses01F_script01_1_F031,anger,neutral,0.2,4.75,"He thinks he's coming back, Chris."
IEMOCAP,iemocap_Ses01F_script01_1_F032,anger,disgust,0.2,3.67,You marry that girl you're pronouncing him dead.
IEMOCAP,iemocap_Ses01F_script01_1_F033,anger,anger,0.7,5.52,And then what's that gonna do to your father? Do you know? I don't
IEMOCAP,iemocap_Ses01F_script01_1_F034,neutral,neutral,0.2,2.74,Just give it some more thought.
IEMOCAP,iemocap_Ses01F_script01_1_F035,anger,anger,0.4,2.84,What the hell is this?
IEMOCAP,iemocap_Ses01F_script01_1_F036,neutral,joy,0.2,2.96,Are you crazy?
IEMOCAP,iemocap_Ses01F_script01_1_F037,anger,anger,0.7,3.47,You have a business here. What the hell is this?
IEMOCAP,iemocap_Ses01F_script01_1_F038,anger,neutral,0.2,2.8,"Oh, must you be inspired? Yes."
IEMOCAP,iemocap_Ses01F_script01_1_F039,anger,disgust,0.5,5.37,You mean you mean to tell me that you would leave the business over this?
IEMOCAP,iemocap_Ses01F_script01_1_F040,anger,disgust,0.2,3.36,"Well, you don't want to think like that."
IEMOCAP,iemocap_Ses01F_script01_1_F041,anger,anger,0.7,9.78,"Alright, but you don't want to think like that. Because what the hell are we working for, Chris? It's all for you! This whole shoot matches for you!"
IEMOCAP,iemocap_Ses01F_script01_1_F042,anger,joy,0.2,3.07,Just don't think like that.
IEMOCAP,iemocap_Ses01F_script01_1_F043,anger,neutral,0.2,3.46,I don't understand you do I?
IEMOCAP,iemocap_Ses01F_script01_1_F044,anger,neutral,0.2,2.86,I can see that.
IEMOCAP,iemocap_Ses01F_script01_1_M000,neutral,disgust,0.2,3.13,You saw it.
IEMOCAP,iemocap_Ses01F_script01_1_M001,neutral,disgust,0.2,3.35,He was out here on a broke.
IEMOCAP,iemocap_Ses01F_script01_1_M002,neutral,fear,0.4,11.2,4 o'clock this morning. I heard a cracking and I woke up and looked out. You stand around over there when it cracked.
IEMOCAP,iemocap_Ses01F_script01_1_M003,neutral,neutral,0.2,1.87,I don't know.
IEMOCAP,iemocap_Ses01F_script01_1_M004,neutral,neutral,0.2,2.68,que haciel
IEMOCAP,iemocap_Ses01F_script01_1_M005,anger,neutral,0.2,8.12,"I don't know the meaning of it, but I know one thing, Mom. We've made a terrible mistake with Father."
IEMOCAP,iemocap_Ses01F_script01_1_M006,neutral,neutral,0.5,6.09,"Being dishonest with him, you know, this kind of thing always pays off and it's paying off."
IEMOCAP,iemocap_Ses01F_script01_1_M007,neutral,disgust,0.5,8.8,"You know Larry is not coming back, and I know it. Why do we allow him to go on thinking that we believe with him?"
IEMOCAP,iemocap_Ses01F_script01_1_M008,anger,neutral,0.2,8.02,I don't want to argue but it's time he realized that nobody believes Larry is alive.
IEMOCAP,iemocap_Ses01F_script01_1_M009,anger,anger,0.7,11.66,"You know, why shouldn't he walk the nights thinking of him? Dreaming of him. Do we contradict him? Do we say we don't have any hope anymore that we haven't had any hope for years now?"
IEMOCAP,iemocap_Ses01F_script01_1_M010,neutral,disgust,0.5,2.62,We got to say it to him.
IEMOCAP,iemocap_Ses01F_script01_1_M011,anger,disgust,0.2,10.28,I forgot to say it. Three years. Nobody comes back after three years. It's insane.
IEMOCAP,iemocap_Ses01F_script01_1_M012,neutral,neutral,0.2,3.83,"Sit down, mom. I wanna talk to you."
IEMOCAP,iemocap_Ses01F_script01_1_M013,anger,neutral,0.2,8.7,"All right, all right, all right. You know why I asked Annie here, right?"
IEMOCAP,iemocap_Ses01F_script01_1_M014,neutral,neutral,0.2,1.98,You know.
IEMOCAP,iemocap_Ses01F_script01_1_M015,neutral,joy,0.2,3.35,I'm gonna ask him to marry me.
IEMOCAP,iemocap_Ses01F_script01_1_M016,neutral,neutral,0.5,2.42,You know it's not just my business.
IEMOCAP,iemocap_Ses01F_script01_1_M017,neutral,neutral,0.5,2.94,So alright then I'll just go ahead with it.
IEMOCAP,iemocap_Ses01F_script01_1_M018,anger,neutral,0.2,2.67,then it's not just my business.
IEMOCAP,iemocap_Ses01F_script01_1_M019,anger,anger,0.7,10.25,"You know sometimes you inferior at me, you know that isn't in your business if I tell father and he throws a fit about it God you have such a talent for ignoring things"
IEMOCAP,iemocap_Ses01F_script01_1_M020,anger,neutral,0.2,2.15,She's not Larry's girl.
IEMOCAP,iemocap_Ses01F_script01_1_M021,anger,neutral,0.5,11.35,I don't know why it is but every time I reach out for something I have to pull back because I'm afraid of the people who suffer. My whole bloody life time after time.
IEMOCAP,iemocap_Ses01F_script01_1_M022,anger,anger,0.4,2.63,What the hell with that?
IEMOCAP,iemocap_Ses01F_script01_1_M023,neutral,disgust,0.5,2.29,I wanted to get the saddle first.
IEMOCAP,iemocap_Ses01F_script01_1_M024,neutral,neutral,0.2,9.75,"Well, if she does, and that's it. That's the end of it. From her letters, though, I think she's pretty much forgotten."
IEMOCAP,iemocap_Ses01F_script01_1_M025,neutral,neutral,0.5,4.56,"And then we'll thrash it out with father, okay mom don't avoid me."
IEMOCAP,iemocap_Ses01F_script01_1_M026,anger,neutral,0.2,4.93,So what? I'm not fast with women.
IEMOCAP,iemocap_Ses01F_script01_1_M027,anger,neutral,0.2,2.13,because it is.
IEMOCAP,iemocap_Ses01F_script01_1_M028,anger,neutral,0.5,2.32,I don't I don't know what
IEMOCAP,iemocap_Ses01F_script01_1_M029,anger,anger,0.7,10.07,"I can't help it. I know her best. I was brought up next door to her, you know? These years when I think of someone from my wife, I think of Annie."
IEMOCAP,iemocap_Ses01F_script01_1_M030,anger,anger,0.4,3.07,What do you want a diagram?
IEMOCAP,iemocap_Ses01F_script01_1_M031,anger,neutral,0.2,3.69,alright then
IEMOCAP,iemocap_Ses01F_script01_1_M032,anger,neutral,0.5,10.81,"I've given it three years of thought. And I'd hope that if I waited, Father would forget about Larry, and then we could just have a regular wedding, and everyone would be happy."
IEMOCAP,iemocap_Ses01F_script01_1_M033,anger,disgust,0.5,5.58,"But if I can't do that here, I'm gonna have to go somewhere else."
IEMOCAP,iemocap_Ses01F_script01_1_M034,neutral,neutral,0.2,5.65,I'll get out. I'll get married and I'll move somewhere else. Maybe New York.
IEMOCAP,iemocap_Ses01F_script01_1_M035,anger,disgust,0.2,4.78,It's a good sun for too long. It's a good sucker.
IEMOCAP,iemocap_Ses01F_script01_1_M036,anger,anger,0.4,3.79,The business the business doesn't inspire me
IEMOCAP,iemocap_Ses01F_script01_1_M037,anger,joy,0.5,9.7,"Yes, I like it for an hour a day. I Don't care if I have to grub for money all day long when I come home. I want to happy"
IEMOCAP,iemocap_Ses01F_script01_1_M038,anger,neutral,0.5,9.55,"I want some kids, I want a family, I want something that I can give myself to. And Annie is in the center of that. Now it's just where to find it."
IEMOCAP,iemocap_Ses01F_script01_1_M039,neutral,neutral,0.2,2.61,And then so where
IEMOCAP,iemocap_Ses01F_script01_1_M040,neutral,neutral,0.2,3.38,and help me stay here.
IEMOCAP,iemocap_Ses01F_script01_1_M041,anger,neutral,0.2,3.61,I know that then just help me stay here
IEMOCAP,iemocap_Ses01F_script01_1_M042,anger,neutral,0.2,3.89,Why am I taking like that?
IEMOCAP,iemocap_Ses01F_script01_1_M043,anger,disgust,0.2,4.56,No you don't. I'm a pretty tough guy.
IEMOCAP,iemocap_Ses01F_script01_2_F000,neutral,disgust,0.2,3.81,Why did he invite her here?
IEMOCAP,iemocap_Ses01F_script01_2_F001,neutral,neutral,0.5,4.52,She's been in New York 3 and a half years while a sudden.
IEMOCAP,iemocap_Ses01F_script01_2_F002,neutral,disgust,0.2,5.16,Nobody comes 700 miles just to see.
IEMOCAP,iemocap_Ses01F_script01_2_F003,anger,anger,0.4,3.03,He's not gonna marry her.
IEMOCAP,iemocap_Ses01F_script01_2_F004,anger,neutral,0.5,1.95,It's got that about it.
IEMOCAP,iemocap_Ses01F_script01_2_F005,anger,joy,0.2,3.75,"What is going on here, Joe?"
IEMOCAP,iemocap_Ses01F_script01_2_F006,anger,anger,0.4,4.39,She is not his girl! She knows she is not!
IEMOCAP,iemocap_Ses01F_script01_2_F007,anger,neutral,0.5,8.89,"Then why is she still single New York is full of men. Why is she still single? Probably a hundred people told her she's foolish, but she waited"
IEMOCAP,iemocap_Ses01F_script01_2_F008,anger,neutral,0.5,10.78,"Because she knows what I know, that's why. She's faithful as a rock in my darkest moments, I think of her waiting and I know that I'm right."
IEMOCAP,iemocap_Ses01F_script01_2_F009,anger,disgust,0.2,9.16,"Nobody in this house dares take away her face, Jill. You know strangers might, but not his father, not his brother."
IEMOCAP,iemocap_Ses01F_script01_2_F010,anger,neutral,0.2,9.81,I want you to act like he's coming back. Both of you. Don't think I haven't noticed you since Chris invited her here.
IEMOCAP,iemocap_Ses01F_script01_2_F011,anger,anger,0.4,3.5,I won't stand for any nonsense.
IEMOCAP,iemocap_Ses01F_script01_2_F012,anger,anger,0.7,14.14,"Because if he's not coming back, I'll kill myself. Oh, laugh. Laugh all you like. But why does this happen the very night he comes back? She's going to sleep in his room and his memorial breaks in pieces. Look at it. Joe, look!"
IEMOCAP,iemocap_Ses01F_script01_2_F013,anger,anger,0.7,10.21,"Just believe with me, Joe? Only last week a man came back into Detroit missing longer than Larry. Believe with me, you above all have got to believe. Just believe! Be your football ball."
IEMOCAP,iemocap_Ses01F_script01_2_F014,anger,disgust,0.2,2.71,I can't help it.
IEMOCAP,iemocap_Ses01F_script01_2_M000,neutral,neutral,0.2,3.4,What is that about you?
IEMOCAP,iemocap_Ses01F_script01_2_M001,neutral,neutral,0.2,5.03,"Well, maybe... Maybe you just want to see her."
IEMOCAP,iemocap_Ses01F_script01_2_M002,neutral,disgust,0.5,7.35,"You mean, you know, he lived next door to the girl's whole life? Why wouldn't he want to see her?"
IEMOCAP,iemocap_Ses01F_script01_2_M003,anger,disgust,0.2,6.9,You don't look at me like that. He didn't tell me anything more than he told you.
IEMOCAP,iemocap_Ses01F_script01_2_M004,neutral,neutral,0.5,2.8,I don't know what you've been thinking about it.
IEMOCAP,iemocap_Ses01F_script01_2_M005,neutral,neutral,0.2,1.79,Oh so what?
IEMOCAP,iemocap_Ses01F_script01_2_M006,anger,neutral,0.2,1.95,Now listen.
IEMOCAP,iemocap_Ses01F_script01_2_M007,anger,anger,0.4,2.33,You can't read your mind.
IEMOCAP,iemocap_Ses01F_script01_2_M008,neutral,neutral,0.5,2.21,How do you know why she waited?
IEMOCAP,iemocap_Ses01F_script01_2_M009,anger,joy,0.5,4.27,You look it's a nice day huh? Why are we arguing?
IEMOCAP,iemocap_Ses01F_script01_2_M010,anger,neutral,0.5,4.24,What do you want me to do? I want you to ask...
IEMOCAP,iemocap_Ses01F_script01_2_M011,anger,neutral,0.2,1.57,Kate.
IEMOCAP,iemocap_Ses01F_script01_2_M012,anger,disgust,0.2,2.27,coming back off your muscles.
IEMOCAP,iemocap_Ses01F_script01_2_M013,anger,neutral,0.2,1.94,Calm yourself.
IEMOCAP,iemocap_Ses01F_script01_2_M014,anger,neutral,0.2,2.2,You can call yourself
IEMOCAP,iemocap_Ses01F_script01_2_M015,anger,anger,0.4,7.18,"Alright, alright, alright, okay, calm yourself. What does that mean me above all?"
IEMOCAP,iemocap_Ses01F_script01_2_M016,neutral,fear,0.4,3.43,"Look at you, you're shaking."
IEMOCAP,iemocap_Ses01F_script01_2_M017,anger,fear,0.4,6.59,"What if I got to hide? What the hell doesn't matter with you, Kate?"
IEMOCAP,iemocap_Ses01F_script01_3_F000,neutral,neutral,0.2,4.1,You're the only one who still loves his parents.
IEMOCAP,iemocap_Ses01F_script01_3_F001,neutral,disgust,0.2,4.7,It's not so bad. It's a good thing.
IEMOCAP,iemocap_Ses01F_script01_3_F002,neutral,joy,0.2,8.96,You know it's lovely here. The air is sweet.
IEMOCAP,iemocap_Ses01F_script01_3_F003,neutral,sadness,0.4,7.82,"I'm not sorry, no? But I'm... I can't stay."
IEMOCAP,iemocap_Ses01F_script01_3_F004,neutral,disgust,0.5,3.28,You're one thing your mother must have told me to go.
IEMOCAP,iemocap_Ses01F_script01_3_F005,neutral,sadness,0.4,4.51,"And then you, you've been kind of..."
IEMOCAP,iemocap_Ses01F_script01_3_F006,neutral,disgust,0.2,4.88,I'm sort of embarrassed ever since I got here.
IEMOCAP,iemocap_Ses01F_script01_3_F007,neutral,sadness,0.4,2.88,I knew they would.
IEMOCAP,iemocap_Ses01F_script01_3_F008,neutral,disgust,0.2,6.27,"But sure, from your mother's point of view, why else would I come?"
IEMOCAP,iemocap_Ses01F_script01_3_F009,neutral,neutral,0.2,7.06,I guess that's kind of why I came.
IEMOCAP,iemocap_Ses01F_script01_3_F010,joy,neutral,0.2,1.4,[BREATHING]
IEMOCAP,iemocap_Ses01F_script01_3_F011,joy,disgust,0.2,2.77,of you.
IEMOCAP,iemocap_Ses01F_script01_3_F012,joy,sadness,0.4,5.15,"I'm sorry, I don't have to say."
IEMOCAP,iemocap_Ses01F_script01_3_F013,joy,neutral,0.2,1.8,"No, no."
IEMOCAP,iemocap_Ses01F_script01_3_F014,neutral,neutral,0.2,4.92,"Chris, I've been ready a long, long time."
IEMOCAP,iemocap_Ses01F_script01_3_F015,neutral,joy,0.2,3.6,I almost got married two years ago.
IEMOCAP,iemocap_Ses01F_script01_3_F016,neutral,neutral,0.2,2.99,You started to write me?
IEMOCAP,iemocap_Ses01F_script01_3_F017,joy,neutral,0.2,2.17,every day since.
IEMOCAP,iemocap_Ses01F_script01_3_F018,neutral,neutral,0.5,6.86,"Yeah, I was waiting for you, Chris. You sure can be ambiguous, you know, and when you did right finally right me, huh?"
IEMOCAP,iemocap_Ses01F_script01_3_F019,joy,anger,0.4,2.77,Beating around the bush.
IEMOCAP,iemocap_Ses01F_script01_3_F020,joy,neutral,0.5,7.47,I will never forgive you. All I done was sit around wondering if I was crazy waiting so long. What would it have been if you were thinking about me? We were gonna lose.
IEMOCAP,iemocap_Ses01F_script01_3_F021,joy,joy,0.2,2.75,I like that you're not.
IEMOCAP,iemocap_Ses01F_script01_3_F022,neutral,neutral,0.2,5.37,"Like Larry's brother. Do it like you, Chris."
IEMOCAP,iemocap_Ses01F_script01_3_F023,neutral,neutral,0.2,3.09,"Chris, what is it?"
IEMOCAP,iemocap_Ses01F_script01_3_F024,neutral,neutral,0.2,4.43,No. What is it? Is your mother?
IEMOCAP,iemocap_Ses01F_script01_3_F025,neutral,neutral,0.2,7.94,Then what Chris? Even in your letters there was something ashamed.
IEMOCAP,iemocap_Ses01F_script01_3_F026,neutral,disgust,0.2,3.03,They're gonna tell me.
IEMOCAP,iemocap_Ses01F_script01_3_F027,neutral,neutral,0.2,3.14,I would have more like this.
IEMOCAP,iemocap_Ses01F_script01_3_F028,neutral,neutral,0.2,2.53,Yeah sure.
IEMOCAP,iemocap_Ses01F_script01_3_F029,neutral,sadness,0.4,2.23,How many?
IEMOCAP,iemocap_Ses01F_script01_3_F030,sadness,sadness,0.4,2.6,Oh jeez.
IEMOCAP,iemocap_Ses01F_script01_3_F031,neutral,sadness,0.4,1.56,Hmm.
IEMOCAP,iemocap_Ses01F_script01_3_F032,neutral,disgust,0.2,4.04,Do you still for that way?
IEMOCAP,iemocap_Ses01F_script01_3_F033,neutral,neutral,0.2,9.98,"Because you must feel that way. Everything you have, you've earned. Everything you understand me."
IEMOCAP,iemocap_Ses01F_script01_3_F034,neutral,neutral,0.2,17.91,"Even me. And your money? Chris, there's nothing wrong in your money. Your father put hundreds of planes into the air. You should be proud of that. A man should be paid for that."
IEMOCAP,iemocap_Ses01F_script01_3_F035,joy,disgust,0.2,3.49,"Oh, what I do with the fortune."
IEMOCAP,iemocap_Ses01F_script01_3_M000,neutral,disgust,0.2,4.58,"I know. Kinda went out of style, didn't it?"
IEMOCAP,iemocap_Ses01F_script01_3_M001,neutral,disgust,0.2,2.8,Do not saw your cam.
IEMOCAP,iemocap_Ses01F_script01_3_M002,neutral,neutral,0.2,2.37,Ana?
IEMOCAP,iemocap_Ses01F_script01_3_M003,neutral,neutral,0.2,2.32,Well.
IEMOCAP,iemocap_Ses01F_script01_3_M004,neutral,neutral,0.2,2.3,What?
IEMOCAP,iemocap_Ses01F_script01_3_M005,neutral,neutral,0.5,9.28,"Well, I was kinda planning on sneaking up on you over a course of a week or so. They just take it for granted that we're all sad."
IEMOCAP,iemocap_Ses01F_script01_3_M006,neutral,neutral,0.2,2.19,You did?
IEMOCAP,iemocap_Ses01F_script01_3_M007,neutral,disgust,0.2,9.17,"So, would you want to? I mean, I guess you have to know it's kind of why I asked you to come."
IEMOCAP,iemocap_Ses01F_script01_3_M008,joy,joy,0.2,7.51,I love you. And I love you.
IEMOCAP,iemocap_Ses01F_script01_3_M009,joy,neutral,0.2,8.45,I don't really have any imagination. That's all I know how to say.
IEMOCAP,iemocap_Ses01F_script01_3_M010,joy,anger,0.7,11.26,"Am I embarrassing you? I didn't want to do it here. This yard, on this porch, I wanted to be somewhere new, some place fresh for both of us."
IEMOCAP,iemocap_Ses01F_script01_3_M011,neutral,disgust,0.2,10.54,"You feel uncomfortable here. You feel it's wrong here somehow. I just, I don't want to take you away from anything."
IEMOCAP,iemocap_Ses01F_script01_3_M012,neutral,disgust,0.2,4.47,and he's gone forever. You sure?
IEMOCAP,iemocap_Ses01F_script01_3_M013,neutral,neutral,0.2,2.54,mal annot除prechen...
IEMOCAP,iemocap_Ses01F_script01_3_M014,neutral,disgust,0.2,3.24,She felt something that far back.
IEMOCAP,iemocap_Ses01F_script01_3_M015,joy,anger,0.4,2.96,Why didn't you let me know?
IEMOCAP,iemocap_Ses01F_script01_3_M016,joy,neutral,0.5,1.88,Xuan Micke Xuan Micke Xuan Micke
IEMOCAP,iemocap_Ses01F_script01_3_M017,joy,disgust,0.2,2.06,Give me a kiss.
IEMOCAP,iemocap_Ses01F_script01_3_M018,neutral,anger,0.4,6.09,"I kiss you, Annie."
IEMOCAP,iemocap_Ses01F_script01_3_M019,joy,neutral,0.2,5.64,"Oh, Eddie, we're gonna live now. I'm gonna make you so happy."
IEMOCAP,iemocap_Ses01F_script01_3_M020,joy,disgust,0.2,2.3,I kissed you.
IEMOCAP,iemocap_Ses01F_script01_3_M021,sadness,neutral,0.5,3.56,"Hey, let's drive some place, huh? Let's get out of here."
IEMOCAP,iemocap_Ses01F_script01_3_M022,sadness,neutral,0.2,2.82,"I don't know, something like that."
IEMOCAP,iemocap_Ses01F_script01_3_M023,sadness,neutral,0.2,7.58,"Yeah, I suppose I have been. Let's go in for me."
IEMOCAP,iemocap_Ses01F_script01_3_M024,sadness,disgust,0.2,3.69,I don't even know how to start.
IEMOCAP,iemocap_Ses01F_script01_3_M025,sadness,neutral,0.5,8.23,"It's just all mixed up with some of the other things, you know. You know overseas I was in command of a company."
IEMOCAP,iemocap_Ses01F_script01_3_M026,sadness,sadness,0.4,3.21,or I lost him.
IEMOCAP,iemocap_Ses01F_script01_3_M027,sadness,neutral,0.2,2.23,Pretty much all.
IEMOCAP,iemocap_Ses01F_script01_3_M028,sadness,neutral,0.2,11.06,"You can't just toss off a thing like that. Because they weren't just men, you know?"
IEMOCAP,iemocap_Ses01F_script01_3_M029,sadness,neutral,0.5,20.85,"Like for instance, there was just one time I'd been raining for several days, and this kid he just came out to me and he... He gave me his last pair of dry socks. Just put him in my pocket. That's a little thing, you know, but... That's what kind of guys I had."
